fecha,cliente_id,producto_id,precio,costo,canal,region,descuento,ingreso,ganancia,nombre,apellido,nombre_completo,email,nombre_producto,categoria,margen_pct,ticket_cliente,mes,anio,segmento_cliente
2024-01-05 02:00:00,1686,P010,267.11313193946114,196.2623359573595,App móvil,CDMX,0.1729364281527251,220.91954098916312,24.657205031803613,Augusto,Carranza,Augusto Carranza,fcordova@example.net,Aspiradora Pro,Hogar,0.11161169773122576,3590.5906003715686,1,2024,Medio
2024-01-05 03:00:00,1464,P012,526.5696573762693,349.24977183929155,Web,Occidente,0.0162929989743017,517.9902584887394,168.74048664944786,Natividad,Peralta,Natividad Peralta,murilloomar@example.net,Pantalón Pro,Ropa,0.32575996147448033,3217.1008669573375,1,2024,Medio
2024-01-05 04:00:00,1103,P002,1126.2000534132462,615.2526967571409,Marketplace,Sur,0.2407963473824725,855.015194129391,239.7624973722501,Itzel,Galarza,Itzel Galarza,vmena@example.com,Smartphone Pro,Electrónica,0.28041899023371786,4004.3731172303233,1,2024,Alto
2024-01-05 05:00:00,1603,P010,575.6186081556427,331.1510515166404,App móvil,CDMX,0.0872475270035393,525.3973080968435,194.24625658020312,Judith,Quezada,Judith Quezada,ade-la-cruz@example.com,Aspiradora Pro,Hogar,0.3697130792006243,1109.9946951516074,1,2024,Bajo
2024-01-05 06:00:00,1697,P014,383.7933711784089,276.9242615631628,Web,CDMX,0.2079606931461917,303.9794356832333,27.055174120070543,Lilia,Quintana,Lilia Quintana,barajasfrancisca@example.net,Tenis Pro,Ropa,0.08900330398752311,2828.332233934932,1,2024,Medio
2024-01-05 07:00:00,1971,P004,696.2255415476128,516.4772684139931,App móvil,Occidente,0.0796078415193274,640.8005289743825,124.32326056038936,Dulce María,Alvarez,Dulce María Alvarez,samuel99@example.org,Audífonos Pro,Electrónica,0.19401241874655112,2905.5283491363684,1,2024,Medio
2024-01-05 08:00:00,1794,P014,178.72476485500763,104.33586877251707,Marketplace,Sur,0.158192685299218,150.45181437312266,46.11594560060557,Renato,Contreras,Renato Contreras,de-la-cruzfrancisco-javier@example.org,Tenis Pro,Ropa,0.3065163806282679,1728.8859169487232,1,2024,Bajo
2024-01-05 09:00:00,1501,P015,750.9317746557307,458.3653934454753,Marketplace,Occidente,0.2458976979960829,566.2793799157732,107.91398647029791,Óscar,León,Óscar León,ireneloya@example.com,Chaqueta Pro,Ropa,0.19056668898371107,2829.8868459518912,1,2024,Medio
2024-01-05 10:00:00,1692,P015,703.6967474800788,368.23716528534766,Marketplace,Sur,0.2191874657829075,549.4552407202457,181.21807543489803,Camila,Pacheco,Camila Pacheco,rreyes@example.com,Chaqueta Pro,Ropa,0.3298140813023293,6750.802103367511,1,2024,Alto
2024-01-05 11:00:00,1681,P008,960.791988416566,686.0425514174651,Web,Occidente,0.0400914774762268,922.2724180536242,236.22986663615904,Silvia,Zelaya,Silvia Zelaya,lourdescantu@example.net,Mesa Pro,Hogar,0.25613892599618415,2297.310731570366,1,2024,Bajo
2024-01-05 12:00:00,1698,P014,1184.6907533595777,593.6168618820055,App móvil,Occidente,0.1368721082873678,1022.539632278702,428.9227703966966,Humberto,Alcala,Humberto Alcala,yolandamireles@example.net,Tenis Pro,Ropa,0.41946811336872464,5883.786067397082,1,2024,Alto
2024-01-05 13:00:00,1174,P007,338.5044924735271,173.9786004425255,App móvil,Occidente,0.0871329455286725,309.0095989696203,135.0309985270948,Benito,Quiroz,Benito Quiroz,helenaanaya@example.org,Silla Pro,Hogar,0.4369799481224857,5503.582494611983,1,2024,Alto
2024-01-05 14:00:00,1733,P012,636.1049184243248,318.88144407719085,App móvil,Occidente,0.1085847129120729,567.0336484752619,248.15220439807104,Silvano,Quintero,Silvano Quintero,tanianazario@example.net,Pantalón Pro,Ropa,0.4376322376376527,3120.7482876796853,1,2024,Medio
2024-01-05 15:00:00,1744,P009,1095.195217266854,759.6228850174261,Marketplace,Sur,0.0837957823046921,1003.4224772596208,243.7995922421945,Ramiro,Aguirre,Ramiro Aguirre,montemayormarisela@example.org,Lámpara Pro,Hogar,0.24296803965167202,2150.0471393881908,1,2024,Bajo
2024-01-05 16:00:00,1673,P014,952.9683670862676,595.811202401419,Web,Norte,0.0839898120488782,872.9287330461656,277.1175306447466,Gregorio,Reséndez,Gregorio Reséndez,manuel25@example.com,Tenis Pro,Ropa,0.31745722205490856,3325.9728276995834,1,2024,Medio
2024-01-05 17:00:00,1420,P008,610.5172485659288,359.75585329947427,Marketplace,Occidente,0.1356383109441528,527.7077201681747,167.9518668687004,Isaac,Godínez,Isaac Godínez,pvargas@example.com,Mesa Pro,Hogar,0.3182668368300088,3419.574964936237,1,2024,Medio
2024-01-05 18:00:00,1133,P005,1137.1773970569946,879.9595863032537,Marketplace,Sur,0.0479910022807881,1082.6031140011717,202.643527697918,Hernán,Briones,Hernán Briones,caridadvaldez@example.com,Smartwatch Pro,Electrónica,0.18718173361701476,4660.518217132616,1,2024,Alto
2024-01-05 19:00:00,1390,P013,115.8221975443308,64.6103517838053,Web,Norte,0.1343488563083411,100.2616177691312,35.65126598532589,Gonzalo,Paredes,Gonzalo Paredes,celiaperes@example.com,Sudadera Pro,Ropa,0.35558239312893164,2949.030043659288,1,2024,Medio
2024-01-05 20:00:00,1991,P002,1120.6484126694716,691.2275991681918,Marketplace,CDMX,0.0697413592995752,1042.4928690729912,351.2652699047994,David,Meza,David Meza,daliacolunga@example.org,Smartphone Pro,Electrónica,0.33694740781982774,4606.229306598208,1,2024,Alto
2024-01-05 21:00:00,1735,P015,108.08350124022752,84.53140813064634,Marketplace,CDMX,0.0722457260604499,100.27493021797176,15.743522087325417,Diana,Benavídez,Diana Benavídez,deboraserrano@example.org,Chaqueta Pro,Ropa,0.15700357061434073,2811.9775661003014,1,2024,Medio
2024-01-05 22:00:00,1500,P005,679.400455731887,426.7531458972134,App móvil,Occidente,0.1846870072589057,553.924018832428,127.17087293521462,Clara,Fonseca,Clara Fonseca,ana-mariavargas@example.com,Smartwatch Pro,Electrónica,0.22958179932920744,2205.5423843452763,1,2024,Bajo
2024-01-05 23:00:00,1664,P008,1074.0070902012485,715.727030483065,Web,CDMX,0.0073984008899839,1066.0611551892546,350.3341247061895,Elvira,Monroy,Elvira Monroy,dvargas@example.org,Mesa Pro,Hogar,0.3286247913648029,3347.6353175232416,1,2024,Medio
2024-01-06 00:00:00,1032,P010,352.1290850954982,184.55122674511497,Web,Occidente,0.0952364406684517,318.5935643751646,134.04233763004962,Alejandra,Villalobos,Alejandra Villalobos,rolandogaray@example.org,Aspiradora Pro,Hogar,0.42073146672920886,1791.8023921927015,1,2024,Bajo
2024-01-06 01:00:00,1054,P009,593.0857737869324,437.1338197908063,App móvil,Occidente,0.1018835950384112,532.6600629873817,95.52624319657542,Jaqueline,Barrientos,Jaqueline Barrientos,jose-eduardolinares@example.org,Lámpara Pro,Hogar,0.17933809916370314,532.6600629873817,1,2024,Bajo
2024-01-06 02:00:00,1953,P012,422.9782110075116,265.13443086990776,Web,Norte,0.1212775349295431,371.6804562476124,106.54602537770468,Rodolfo,Soto,Rodolfo Soto,herreradavid@example.org,Pantalón Pro,Ropa,0.2866602846255764,3869.672809465971,1,2024,Alto
2024-01-06 03:00:00,1518,P012,1144.965504637804,847.4514134007312,App móvil,CDMX,0.1672527561823846,953.4668682533764,106.01545485264523,María,Aguirre,María Aguirre,montalvocarla@example.com,Pantalón Pro,Ropa,0.1111894480894248,3979.0041543804746,1,2024,Alto
2024-01-06 04:00:00,1755,P012,997.1924339660544,574.5217436576042,Marketplace,Occidente,0.0924216956842716,905.0302182953856,330.50847463778143,Adriana,Ordóñez,Adriana Ordóñez,tellezabraham@example.net,Pantalón Pro,Ropa,0.3651905405548673,5300.88046040562,1,2024,Alto
2024-01-06 05:00:00,1824,P013,865.3517380253365,542.3536853357949,Web,CDMX,0.0532842760766137,819.2420971130169,276.888411777222,Yolanda,Ortega,Yolanda Ortega,mvilla@example.net,Sudadera Pro,Ropa,0.33798118132963134,8667.036261046225,1,2024,Alto
2024-01-06 06:00:00,1637,P009,725.771034607375,534.1418478981766,Web,Norte,0.2212182101365771,565.2172653625597,31.07541746438312,Lorenzo,Rubio,Lorenzo Rubio,anabel82@example.org,Lámpara Pro,Hogar,0.05497959699523639,3865.0274497781875,1,2024,Alto
2024-01-06 07:00:00,1011,P013,993.6805577227703,787.1572996743042,Marketplace,CDMX,0.2452596566703029,749.9708052957286,-37.18649437857562,Yuridia,Jaramillo,Yuridia Jaramillo,de-la-torreoswaldo@example.net,Sudadera Pro,Ropa,-0.049583922622044245,3154.0090446079516,1,2024,Medio
2024-01-06 08:00:00,1527,P015,501.1070977520792,259.51718091933463,Marketplace,Norte,0.0050036732932332,498.5997215500074,239.0825406306728,Samuel,Saucedo,Samuel Saucedo,julio-cesarlucero@example.net,Chaqueta Pro,Ropa,0.4795079706170551,7252.492779684781,1,2024,Alto
2024-01-06 09:00:00,1719,P013,564.6846333719711,419.9767722889617,Web,Norte,0.1366167127501744,487.53927502015495,67.56250273119326,Víctor,Zapata,Víctor Zapata,natalia66@example.net,Sudadera Pro,Ropa,0.13857858472714885,9343.85861941168,1,2024,Alto
2024-01-06 10:00:00,1554,P001,889.5019792429907,524.9900458588086,Web,Norte,0.0854255947772995,813.5157436105732,288.5256977517646,Abraham,Parra,Abraham Parra,gonzalespatricia@example.com,Laptop Pro,Electrónica,0.3546651678444723,2392.781694725304,1,2024,Bajo
2024-01-06 11:00:00,1372,P009,461.4179777877714,306.945844178574,Web,Occidente,0.0692473938468023,429.4659853519065,122.52014117333248,Raquel,Espinoza,Raquel Espinoza,santiagopalomino@example.com,Lámpara Pro,Hogar,0.28528485456872416,702.2255179768267,1,2024,Bajo
2024-01-06 12:00:00,1483,P007,123.48608335562987,72.48974896097441,App móvil,Sur,0.0839265977174838,113.12231651413424,40.632567553159845,Jaqueline,Mora,Jaqueline Mora,rde-leon@example.net,Silla Pro,Hogar,0.3591914381286821,858.549367672111,1,2024,Bajo
2024-01-06 13:00:00,1972,P009,135.48480021898217,92.67616129832508,Web,Occidente,0.1597194391065501,113.84524392054334,21.16908262221827,Rubén,Gómez,Rubén Gómez,aldonzamunoz@example.org,Lámpara Pro,Hogar,0.18594613084577277,5503.2820155901845,1,2024,Alto
2024-01-06 14:00:00,1646,P008,182.66722150155945,110.72206476071626,Web,CDMX,0.0476790025574487,173.95783058042454,63.23576581970828,Emiliano,Jiménez,Emiliano Jiménez,bserna@example.net,Mesa Pro,Hogar,0.36351203972087354,1053.5184009585892,1,2024,Bajo
2024-01-06 15:00:00,1227,P001,1050.1335218452125,630.1688150433259,Marketplace,Occidente,0.2282151779144875,810.4771133233397,180.3082982800138,Raúl,Pacheco,Raúl Pacheco,colladotania@example.org,Laptop Pro,Electrónica,0.22247179508951762,2725.6881731692206,1,2024,Medio
2024-01-06 16:00:00,1622,P012,593.060389619635,303.2801080052068,Marketplace,Occidente,0.1165286312348689,523.9518741776408,220.671766172434,Omar,Roldán,Omar Roldán,martinluna@example.org,Pantalón Pro,Ropa,0.42116800616237016,1660.2301637795122,1,2024,Bajo
2024-01-06 17:00:00,1306,P008,869.8147247464469,473.2558598761785,App móvil,Sur,0.0813942082873321,799.0168438690462,325.7609839928677,Camila,Alvarez,Camila Alvarez,modestosisneros@example.com,Mesa Pro,Hogar,0.40770227372860973,1737.5940385383615,1,2024,Bajo
2024-01-06 18:00:00,1456,P008,501.84573594562727,388.9924030616146,Marketplace,CDMX,0.1913828328868997,405.80107732814207,16.808674266527476,Israel,Posada,Israel Posada,helenamayorga@example.net,Mesa Pro,Hogar,0.04142097004078556,5087.048068978827,1,2024,Alto
2024-01-06 19:00:00,1159,P015,347.5175895279797,277.8344844926558,Web,Norte,0.0040866663090481,346.09740110305404,68.26291661039824,Georgina,Pelayo,Georgina Pelayo,prodriquez@example.com,Chaqueta Pro,Ropa,0.1972361433308546,1024.0045377089189,1,2024,Bajo
2024-01-06 20:00:00,1330,P011,449.2709926965437,329.83507253057667,Web,Norte,0.1079632164345092,400.7662512743,70.93117874372331,Carlos,Jaramillo,Carlos Jaramillo,jgutierrez@example.org,Playera Pro,Ropa,0.17698890193020583,4470.2695951215655,1,2024,Alto
2024-01-06 21:00:00,1775,P003,963.3096971147612,564.5416633671517,App móvil,CDMX,0.0888259002503074,877.7428460486915,313.20118268153976,Susana,Angulo,Susana Angulo,nvillanueva@example.org,Tablet Pro,Electrónica,0.35682567404732274,3757.462018918717,1,2024,Medio
2024-01-06 22:00:00,1224,P001,768.998543786154,477.34318951815897,Marketplace,Occidente,0.0845524774974336,703.977811717116,226.634622198957,Bianca,Montez,Bianca Montez,camila49@example.org,Laptop Pro,Electrónica,0.3219343258080229,2684.154009538007,1,2024,Medio
2024-01-06 23:00:00,1982,P008,1128.2857469515873,814.4542358733904,Marketplace,Sur,0.0842678405226458,1033.2075435634963,218.7533076901061,Amador,Espinal,Amador Espinal,marcos64@example.com,Mesa Pro,Hogar,0.2117225227911458,2291.4262990058005,1,2024,Bajo
2024-01-07 00:00:00,1728,P003,831.6604953633591,657.4725870267624,Marketplace,Sur,0.0078178444368168,825.1587029863623,167.68611595959987,Fidel,Concepción,Fidel Concepción,luceroemilia@example.net,Tablet Pro,Electrónica,0.2032168058734894,2423.1681661890652,1,2024,Bajo
2024-01-07 01:00:00,1503,P003,705.708876517898,449.28345271346313,App móvil,CDMX,0.0380291007522099,678.87140255107,229.58794983760689,Gerónimo,Castro,Gerónimo Castro,felixconcepcion@example.net,Tablet Pro,Electrónica,0.3381906337118619,4455.302173732628,1,2024,Alto
2024-01-07 02:00:00,1455,P001,751.7254103337096,562.9346285709538,Marketplace,CDMX,0.0354712898281036,725.0607404326125,162.12611186165873,Abraham,Ortiz,Abraham Ortiz,silvano65@example.com,Laptop Pro,Electrónica,0.22360348977787028,1721.9673662723646,1,2024,Bajo
2024-01-07 03:00:00,1044,P011,1133.727155388677,898.5022124720621,Marketplace,Occidente,0.2471526262048805,853.5235115345768,-44.978700937485314,Gabino,Rentería,Gabino Rentería,luisa87@example.org,Playera Pro,Ropa,-0.05269767069054336,2656.993276216364,1,2024,Medio
2024-01-07 04:00:00,1213,P005,956.431069346712,728.8405983849833,Marketplace,Sur,0.0055414389726529,951.131064944378,222.29046655939464,Ariadna,Medina,Ariadna Medina,andrescastro@example.com,Smartwatch Pro,Electrónica,0.2337117088825126,2682.4561413643596,1,2024,Medio
2024-01-07 05:00:00,1058,P010,77.64742297140349,44.11498922532186,Web,CDMX,0.0417684140879995,74.40421325586786,30.289224030545995,Enrique,Montalvo,Enrique Montalvo,taniajaime@example.net,Aspiradora Pro,Hogar,0.40709017278880033,4351.948710562218,1,2024,Alto
2024-01-07 06:00:00,1643,P007,664.2606505560518,333.7309006149856,App móvil,Occidente,0.2435436271646742,502.4842023368648,168.75330172187915,Marisela,Díaz,Marisela Díaz,jvilla@example.com,Silla Pro,Hogar,0.3358380242345353,2668.5617917011714,1,2024,Medio
2024-01-07 07:00:00,1615,P010,841.5891732785495,545.0337773262753,Web,Occidente,0.157064148452501,709.4056864307098,164.3719091044345,David,Lovato,David Lovato,rojascamilo@example.com,Aspiradora Pro,Hogar,0.23170368133282407,4474.739087403271,1,2024,Alto
2024-01-07 08:00:00,1194,P009,911.0032502050284,600.7230585143246,App móvil,CDMX,0.1126667801516828,808.3634472967099,207.64038878238523,Eugenia,Rodríguez,Eugenia Rodríguez,valentinitzel@example.net,Lámpara Pro,Hogar,0.2568651384185742,5735.566649423151,1,2024,Alto
2024-01-07 09:00:00,1924,P012,295.1134372110272,165.37422465231396,Marketplace,Sur,0.0196902332615924,289.30258479371173,123.92836014139776,Sandra,Guajardo,Sandra Guajardo,jose-manuelurbina@example.net,Pantalón Pro,Ropa,0.4283693497925894,6844.923937578637,1,2024,Alto
2024-01-07 10:00:00,1488,P007,1047.2539576190552,613.0648938892584,Web,Norte,0.1674152904082191,871.9276321731043,258.86273828384583,Pablo,Delgadillo,Pablo Delgadillo,minervalomeli@example.org,Silla Pro,Hogar,0.2968855771191498,3986.278547858763,1,2024,Alto
2024-01-07 11:00:00,1156,P009,1149.2196192514382,838.4085168795395,Marketplace,Occidente,0.0344507469203169,1109.6281449927435,271.2196281132042,Mercedes,Casas,Mercedes Casas,grijalvacristobal@example.com,Lámpara Pro,Hogar,0.2444238904150884,2988.6358633184195,1,2024,Medio
2024-01-07 12:00:00,1609,P008,322.22260172160026,206.5782560853507,Marketplace,Norte,0.1677965305397954,268.15476709120946,61.57651100585878,Daniel,Zepeda,Daniel Zepeda,dcortez@example.org,Mesa Pro,Hogar,0.22963049165154056,3338.3601443286316,1,2024,Medio
2024-01-07 13:00:00,1225,P012,1065.0077761448326,633.8992581200936,App móvil,Occidente,0.2447941243000146,804.3001302107524,170.40087209065882,Luis Miguel,Valentín,Luis Miguel Valentín,jaramilloalicia@example.org,Pantalón Pro,Ropa,0.211862295790016,3804.8282824957214,1,2024,Medio
2024-01-07 14:00:00,1411,P002,161.5255768935097,110.93379692431932,Marketplace,Sur,0.1329931646542382,140.04377924984036,29.10998232552103,Salma,Zavala,Salma Zavala,beltranelena@example.net,Smartphone Pro,Electrónica,0.20786344442753402,4692.970332956372,1,2024,Alto
2024-01-07 15:00:00,1204,P001,114.06286153253195,79.36812446424024,Web,Norte,0.0535211636256652,107.95808445683774,28.5899599925975,Carmen,Vallejo,Carmen Vallejo,angelaurrutia@example.org,Laptop Pro,Electrónica,0.2648246320453002,3406.295764077618,1,2024,Medio
2024-01-07 16:00:00,1078,P007,198.60737011816175,145.14598660459242,App móvil,CDMX,0.1563209377198995,167.56087978320758,22.41489317861516,Karina,Lucero,Karina Lucero,elisaperes@example.net,Silla Pro,Hogar,0.13377163695736044,4656.896979032513,1,2024,Alto
2024-01-07 17:00:00,1123,P007,116.4022413870914,63.673514675444615,App móvil,Occidente,0.1282324219478207,101.47570005386982,37.8021853784252,Mario,Uribe,Mario Uribe,luz85@example.com,Silla Pro,Hogar,0.37252450939838183,1272.5515610845134,1,2024,Bajo
2024-01-07 18:00:00,1470,P014,1021.7640727291424,738.1787426855358,Web,CDMX,0.1332850659026615,885.5781809584668,147.39943827293098,Bernardo,Lucero,Bernardo Lucero,hbriones@example.net,Tenis Pro,Ropa,0.16644429756997814,4817.147699283592,1,2024,Alto
2024-01-07 19:00:00,1939,P008,117.90766612701276,80.15699388070857,Marketplace,CDMX,0.1195267365299992,103.81454758298216,23.657553702273603,Laura,Cordero,Laura Cordero,ivanborrego@example.com,Mesa Pro,Hogar,0.227882837743558,4039.873425579808,1,2024,Alto
2024-01-07 20:00:00,1217,P005,362.4138200682038,187.46636192395357,Marketplace,Sur,0.1684351435608889,301.3705962565657,113.90423433261216,Liliana,Mojica,Liliana Mojica,aozuna@example.net,Smartwatch Pro,Electrónica,0.37795403980168696,1730.9196905300623,1,2024,Bajo
2024-01-07 21:00:00,1515,P003,169.31979506623486,124.15097786841976,Marketplace,CDMX,0.1429863406017505,145.1093771782756,20.958399309855835,Daniel,Ávila,Daniel Ávila,umagana@example.net,Tablet Pro,Electrónica,0.14443173637295115,1733.8984371598954,1,2024,Bajo
2024-01-07 22:00:00,1601,P012,389.7353417608297,239.657648190582,Marketplace,Occidente,0.2467487693635932,293.5686258038456,53.91097761326361,Yuridia,Meza,Yuridia Meza,qalba@example.org,Pantalón Pro,Ropa,0.18364011980382888,2849.232407351459,1,2024,Medio
2024-01-07 23:00:00,1103,P008,154.14338774105858,92.34950480931724,Marketplace,CDMX,0.2064658552605797,122.31804135833777,29.968536549020527,Itzel,Galarza,Itzel Galarza,vmena@example.com,Mesa Pro,Hogar,0.24500503945469473,4004.3731172303233,1,2024,Alto
2024-01-08 00:00:00,1392,P006,818.2037383544662,519.0868984035843,App móvil,CDMX,0.0661745944277516,764.0594378095891,244.9725394060048,Virginia,Tirado,Virginia Tirado,ursulamontero@example.org,Cafetera Pro,Hogar,0.32061974145400757,1153.730721136397,1,2024,Bajo
2024-01-08 01:00:00,1630,P011,203.32583879396145,122.77882078583066,App móvil,Occidente,0.1814391304762434,166.43457539983223,43.655754614001566,Gonzalo,Tello,Gonzalo Tello,lilia46@example.net,Playera Pro,Ropa,0.2622997926309822,3343.9982047343865,1,2024,Medio
